"","Name","Sales","UserScore","Developer","CriticalScore","Genre","Platform","Rating"
"331","The Sims: Unleashed","High","High","Maxis","High","Simulation","PC","T"
"332","Ratchet & Clank: Size Matters","High","Medium","Other","Medium","Platform","Other","T"
"333","Harry Potter and the Sorcerer's Stone","High","Medium","Argonaut Games","Medium","Action","Sony","E"
"334","Mario & Sonic at the London 2012 Olympic Games","High","Medium","Other","Medium","Sports","Nintendo","T"
"335","Resident Evil 3: Nemesis","High","Medium","Other","Medium","Action","Sony","T"
"336","Super Paper Mario","High","Medium","Intelligent Systems","High","Platform","Nintendo","E"
"337","Spyro: Year of the Dragon","High","High","Insomniac Games","High","Platform","Sony","E"
"338","Assassin's Creed IV: Black Flag","High","High","Ubisoft","High","Action","Sony","M"
"339","FIFA Soccer 2005","High","Medium","EA Canada","High","Sports","Sony","E"
"340","Pokémon Trading Card Game","High","Medium","Other","Medium","Strategy","Nintendo","T"
"341","Friend Collection","High","Medium","Other","Medium","Misc","Nintendo","T"
"342","Tony Hawk's Pro Skater 4","High","High","Neversoft Entertainment","High","Sports","Sony","T"
"343","Star Wars Battlefront (2015)","High","Medium","Other","Medium","Shooter","Microsoft","T"
"344","MySims","High","Medium","TOSE","Medium","Simulation","Nintendo","E"
"345","Midnight Club 3: DUB Edition","High","High","Rockstar Leeds","Medium","Racing","Other","E10+"
"346","Banjo-Kazooie","High","Medium","Other","Medium","Platform","Nintendo","T"
"347","SOCOM: U.S. Navy SEALs","High","Medium","Zipper Interactive","High","Shooter","Sony","M"
"348","Jak and Daxter: The Precursor Legacy","High","High","Naughty Dog","High","Platform","Sony","E"
"349","Pokemon Snap","High","Medium","Other","Medium","Simulation","Nintendo","T"
"350","Pro Evolution Soccer 2008","High","Medium","Konami","High","Sports","Sony","E"
"351","Resident Evil 4","High","High","Capcom","High","Action","Sony","M"
"352","Guitar Hero: World Tour","High","Medium","Vicarious Visions","High","Misc","Nintendo","T"
"353","FIFA Soccer 10","High","Medium","EA Sports","High","Sports","Sony","E"
"354","Star Wars: Battlefront","High","High","Pandemic Studios","High","Shooter","Sony","T"
"355","Doom II: Hell on Earth","High","Medium","Other","Medium","Shooter","PC","T"
"356","The Simpsons: Road Rage","High","Medium","Fox Interactive","Medium","Racing","Sony","T"
"357","Luigi's Mansion","High","High","Nintendo","High","Action","Nintendo","E"
"358","Battlefield 4","High","Low","EA DICE","High","Shooter","Sony","M"
"359","Star Wars: Battlefront II","High","High","Pandemic Studios","High","Shooter","Sony","T"
"360","Just Dance 2014","High","Low","Ubisoft","Medium","Misc","Nintendo","E10+"
"361","Cooking Mama 2: Dinner With Friends","High","High","Office Create","Medium","Simulation","Nintendo","E"
"362","WWF SmackDown!","High","Medium","Other","Medium","Fighting","Sony","T"
"363","Croc: Legend of the Gobbos","High","Medium","Other","Medium","Platform","Sony","T"
"364","Grand Theft Auto: Liberty City Stories","High","Medium","Rockstar Leeds","High","Action","Sony","M"
"365","The Getaway","High","Low","Team Soho","Medium","Action","Sony","M"
"366","Tomb Raider III: Adventures of Lara Croft","High","Medium","Other","Medium","Action","Sony","T"
"367","James Bond 007: Agent Under Fire","High","Medium","EA Redwood Shores","Medium","Shooter","Sony","T"
"368","LEGO Star Wars: The Video Game","High","Medium","Other","Medium","Action","Sony","T"
"369","Rugrats in Paris: The Movie","High","Medium","Other","Medium","Action","Sony","T"
"370","FIFA Soccer 11","High","Medium","EA Sports","High","Sports","Microsoft","E"
"371","Spyro 2: Ripto's Rage!","High","Medium","Other","Medium","Platform","Sony","T"
"372","Left 4 Dead","High","Medium","Certain Affinity","High","Shooter","Microsoft","M"
"373","Donkey Kong Country 3: Dixie Kong's Double Trouble!","High","Medium","Other","Medium","Platform","Nintendo","T"
"374","Assassin's Creed: Unity","High","Low","Ubisoft, Ubisoft Montreal","Medium","Action","Microsoft","M"
"375","Kung Fu","High","Medium","Other","Medium","Action","Nintendo","T"
"376","Resident Evil 5","High","Medium","Capcom","High","Action","Microsoft","M"
"377","Assassin's Creed: Brotherhood","High","High","Ubisoft Montreal","High","Action","Microsoft","M"
"378","FIFA Soccer 2004","High","Low","EA Canada","High","Sports","Sony","E"
"379","Battlefield 4","High","Low","EA DICE","High","Shooter","Sony","M"
"380","Batman: Arkham Asylum","High","High","Rocksteady Studios","High","Action","Microsoft","T"
"381","Battlefield 4","High","Low","EA DICE","High","Shooter","Microsoft","M"
"382","Battlefield: Bad Company 2","High","High","EA DICE","High","Shooter","Microsoft","M"
"383","Mario & Sonic at the Olympic Winter Games","High","Medium","Other","Medium","Sports","Nintendo","T"
"384","Guitar Hero: On Tour","High","High","Vicarious Visions","Medium","Misc","Nintendo","E10+"
"385","Clubhouse Games","High","High","Agenda","High","Misc","Nintendo","E"
"386","Monster Hunter 4","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"387","Borderlands","High","High","Gearbox Software","High","Shooter","Microsoft","M"
"388","Tekken 4","High","High","Namco","High","Fighting","Sony","T"
"389","Final Fantasy III","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"390","Grand Theft Auto 2","High","High","DMA Design","Medium","Action","Sony","T"
"391","Metal Gear Solid V: The Phantom Pain","High","High","Kojima Productions, Moby Dick Studio","High","Action","Sony","M"
"392","Spider-Man 2","High","High","Treyarch","High","Action","Sony","T"
"393","F-1 Race","High","Medium","Other","Medium","Racing","Nintendo","T"
"394","FIFA Soccer 2003","High","Low","EA Canada","High","Sports","Sony","E"
"395","LittleBigPlanet 2","High","High","Media Molecule","High","Platform","Sony","E"
"396","Crash Bash","High","High","Eurocom Entertainment Software","Medium","Misc","Sony","E"
"397","Assassin's Creed Syndicate","High","Low","Ubisoft Quebec","High","Action","Sony","M"
"398","LEGO Batman: The Videogame","High","Medium","Traveller's Tales","High","Action","Microsoft","E10+"
"399","Destiny","High","Low","Bungie Software, Bungie","Medium","Shooter","Microsoft","T"
"400","WWF War Zone","High","Medium","Other","Medium","Fighting","Sony","T"
"401","The Legend of Zelda: Majora's Mask","High","Medium","Other","Medium","Action","Nintendo","T"
"402","Far Cry 3","High","High","Ubisoft Montreal","High","Shooter","Sony","M"
"403","Rugrats: Search For Reptar","High","Medium","Other","Medium","Adventure","Sony","T"
"404","English Training: Have Fun Improving Your Skills!","High","Medium","Other","Medium","Misc","Nintendo","T"
"405","James Bond 007: Nightfire","High","High","Eurocom Entertainment Software","High","Shooter","Sony","T"
"406","Ratchet & Clank","High","Medium","Other","Medium","Platform","Sony","T"
"407","Monster Hunter X","High","Medium","Other","Medium","Action","Nintendo","T"
"408","Star Wars Episode III: Revenge of the Sith","High","Medium","Double Helix Games","Low","Action","Sony","T"
"409","The Legend of Zelda: Spirit Tracks","High","Medium","Nintendo","High","Action","Nintendo","E10+"
"410","Max Payne","High","High","Rockstar Toronto","High","Shooter","Sony","M"
"411","Assassin's Creed IV: Black Flag","High","Medium","Ubisoft","High","Action","Microsoft","M"
"412","The Lord of the Rings: The Return of the King","High","High","EA Games","High","Action","Sony","T"
"413","Yokai Watch 2 Ganso/Honke","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"414","Gears of War: Ultimate Edition","High","Medium","Splash Damage, The Coalition","High","Shooter","Microsoft","M"
"415","True Crime: Streets of LA","High","High","Luxoflux, Inc.","High","Action","Sony","M"
"416","Professor Layton and the Unwound Future","High","High","Level 5","High","Puzzle","Nintendo","E10+"
"417","Gran Turismo (PSP)","High","Medium","Other","Medium","Racing","Other","T"
"418","FIFA 16","High","Low","EA Sports","High","Sports","Microsoft","E"
"419","Wii Music","High","Low","Nintendo","Medium","Misc","Nintendo","E"
"420","Tekken","High","Medium","Other","Medium","Fighting","Sony","T"
"421","Madden NFL 16","High","Low","EA Sports","High","Sports","Sony","E"
"422","Gran Turismo 6","High","Medium","Polyphony Digital","High","Racing","Sony","E"
"423","Halo: The Master Chief Collection","High","Medium","343 Industries","High","Shooter","Microsoft","M"
"424","007: Tomorrow Never Dies","High","Medium","Other","Medium","Shooter","Sony","T"
"425","Super Mario Maker","High","High","Nintendo","High","Platform","Nintendo","E"
"426","WWF SmackDown! 2: Know Your Role","High","Medium","Other","Medium","Fighting","Sony","T"
"427","Baseball","High","Medium","Other","Medium","Sports","Nintendo","T"
"428","Killer Instinct","High","Medium","Other","Medium","Fighting","Nintendo","T"
"429","Dragon Quest VI: Maboroshi no Daichi","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"430","God of War: Chains of Olympus","High","High","Ready at Dawn","High","Action","Other","M"
"431","Enter the Matrix","High","High","Shiny Entertainment","Low","Action","Sony","T"
"432","Crisis Core: Final Fantasy VII","High","High","Square Enix","High","Role-Playing","Other","T"
"433","Dance Central","High","Medium","Harmonix Music Systems","High","Misc","Microsoft","T"
"434","L.A. Noire","High","Medium","Team Bondi","High","Adventure","Sony","M"
"435","Ace Combat 04: Shattered Skies","High","High","Namco","High","Simulation","Sony","E"
"436","Animal Crossing","High","High","Nintendo","High","Simulation","Nintendo","E"
"437","FIFA Soccer 08","High","Low","EA Canada","High","Sports","Sony","E"
"438","Club Penguin: Elite Penguin Force","High","High","1st Playable Productions","Medium","Adventure","Nintendo","E"
"439","Spider-Man","High","High","Neversoft Entertainment","High","Action","Sony","E"
"440","Mario Party 9","High","Low","Nd Cube","Medium","Misc","Nintendo","E"
"441","Need for Speed III: Hot Pursuit","High","Medium","EA Canada","High","Racing","Sony","E"
"442","Star Wars Episode I Racer","High","Medium","Other","Medium","Racing","Nintendo","T"
"443","Sonic Rush","High","High","Dimps Corporation, Sonic Team","High","Platform","Nintendo","E"
"444","Dragon Warrior IV","High","Medium","Other","Medium","Role-Playing","Nintendo","T"
"445","Rhythm Heaven","High","High","Nintendo","High","Misc","Nintendo","E"
"446","Fallout: New Vegas","High","Medium","Obsidian Entertainment","High","Role-Playing","Sony","M"
"447","Personal Trainer: Cooking","High","Medium","Indies Zero","High","Misc","Nintendo","E"
"448","The Elder Scrolls IV: Oblivion","High","High","4J Studios","High","Role-Playing","Sony","M"
"449","The Legend of Zelda: A Link Between Worlds","High","High","Nintendo","High","Action","Nintendo","E"
"450","Resident Evil 6","High","Low","Capcom","Medium","Shooter","Sony","M"
"451","Mass Effect 2","High","High","BioWare","High","Role-Playing","Microsoft","M"
"452","Dragon Ball Z: Budokai","High","Medium","Dimps Corporation","Medium","Fighting","Sony","T"
"453","Madden NFL 2002","High","Medium","EA Sports","High","Sports","Sony","E"
"454","World Class Track Meet","High","Medium","Other","Medium","Sports","Nintendo","T"
"455","Donkey Kong","High","Medium","Other","Medium","Platform","Nintendo","T"
"456","The Sims: Vacation","High","Medium","Maxis","Medium","Simulation","PC","T"
"457","LEGO Batman: The Videogame","High","Medium","Traveller's Tales","Medium","Action","Nintendo","E10+"
"458","Animal Crossing: Happy Home Designer","High","Low","Nintendo","Medium","Simulation","Nintendo","E"
"459","The Sims 4","High","Low","Maxis","Medium","Simulation","PC","T"
"460","Borderlands 2","High","High","Gearbox Software","High","Shooter","Microsoft","M"
"461","LEGO Batman: The Videogame","High","High","TT Fusion","Medium","Action","Nintendo","E10+"
"462","Kung Fu Panda","High","Medium","Luxoflux, Inc.","Medium","Action","Microsoft","E10+"
"463","Mass Effect 3","High","Low","BioWare","High","Role-Playing","Microsoft","M"
"464","Heavy Rain","High","Medium","Quantic Dream","High","Adventure","Sony","M"
"465","Rayman","High","Medium","Other","Medium","Platform","Sony","T"
"466","Saints Row 2","High","High","Volition Inc.","High","Action","Microsoft","M"
"467","Tom Clancy's Splinter Cell","High","High","Ubisoft Montreal","High","Action","Microsoft","T"
"468","Mike Tyson's Punch-Out!!","High","Medium","Other","Medium","Fighting","Nintendo","T"
"469","WWE SmackDown! Shut Your Mouth","High","Medium","Other","Medium","Sports","Sony","T"
"470","FIFA 14","High","Low","EA Canada","High","Sports","Sony","E"
"471","Killzone 2","High","High","Guerrilla","High","Shooter","Sony","M"
"472","Far Cry 3","High","High","Ubisoft Montreal","High","Shooter","Microsoft","M"
"473","Epic Mickey","High","Medium","Junction Point","Medium","Platform","Nintendo","E"
"474","NBA 2K13","High","Medium","Visual Concepts","High","Sports","Microsoft","E"
"475","Dragon Ball Z: Budokai Tenkaichi 3","High","High","Spike, Namco Bandai Games","Medium","Fighting","Sony","T"
"476","wwe Smackdown vs. Raw 2006","High","Medium","Other","Medium","Fighting","Sony","T"
"477","Star Fox","High","Medium","Other","Medium","Shooter","Nintendo","T"
"478","The Sims: Livin Large","High","Low","Maxis","High","Misc","PC","T"
"479","World Soccer Winning Eleven 6 International","High","High","KCET","High","Sports","Sony","E"
"480","Devil May Cry","High","High","Capcom","High","Action","Sony","M"
"481","Star Wars: The Old Republic","High","Low","LucasArts, BioWare","High","Role-Playing","PC","T"
"482","Middle-Earth: Shadow of Mordor","High","High","Monolith Productions","High","Action","Sony","M"
"483","Sonic Heroes","High","Medium","Sonic Team","Medium","Platform","Sony","E"
"484","Hitman 2: Silent Assassin","High","Medium","Io Interactive","High","Action","Sony","M"
"485","Titanfall","High","Low","Respawn Entertainment","High","Shooter","Microsoft","M"
"486","Battlefield: Bad Company 2","High","High","EA DICE","High","Shooter","Sony","M"
"487","Wave Race 64","High","Medium","Other","Medium","Racing","Nintendo","T"
"488","SOCOM II: U.S. Navy SEALs","High","High","Zipper Interactive","High","Shooter","Sony","M"
"489","WWE SmackDown! vs. RAW 2006","High","Medium","Other","Medium","Fighting","Sony","T"
"490","Pac-Man Collection","High","Medium","Mass Media","High","Puzzle","Nintendo","E"
"491","Street Fighter IV","High","Medium","Capcom","High","Fighting","Microsoft","T"
"492","inFAMOUS","High","High","Sucker Punch","High","Action","Sony","T"
"493","Kirby Super Star Ultra","High","High","HAL Labs","High","Platform","Nintendo","E"
"494","Call of Duty: Ghosts","High","Low","Infinity Ward","High","Shooter","Microsoft","M"
"495","FIFA 15","High","Low","EA Sports","Medium","Sports","Microsoft","E"
"496","Super Mario World 2: Yoshi's Island","High","Medium","Other","Medium","Platform","Nintendo","T"
"497","Mass Effect","High","High","BioWare","High","Role-Playing","Microsoft","M"
"498","Sonic Mega Collection Plus","High","High","Sonic Team","Medium","Misc","Sony","E"
"499","World Soccer Winning Eleven 7 International","High","High","KCET","High","Sports","Sony","E"
"500","Sega Superstars Tennis","High","Low","Sumo Digital","Medium","Sports","Microsoft","E10+"
"501","Hot Shots Golf 3","High","High","Clap Hanz","High","Sports","Sony","E"
"502","Cooking Mama: Cook Off","High","Low","OfficeCreate","Low","Simulation","Nintendo","E"
